scenario,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,attempts,corrected_attempts,duration_seconds,runtime_ms,avg_cpu_percent,max_cpu_percent,avg_rss_mb,max_rss_mb,avg_heap_used_mb,max_heap_used_mb,avg_gpu_util_percent,max_gpu_util_percent,avg_vram_used_mb,max_vram_used_mb,sample_count
key,baseline_raw,key-2026-04-02T04-21-15-789Z,key_baseline_raw_001,runs/key/raw/key-2026-04-02T04-21-15-789Z,1,1-25,true,true,1,,6.089,6088,1.215,5.809,226.225,274.793,81.808,92.714,31.429,44,4207.714,4208,7
key,baseline_raw,key-2026-04-02T04-21-46-522Z,key_baseline_raw_002,runs/key/raw/key-2026-04-02T04-21-46-522Z,2,1-25,true,true,1,,16.894,16893,0.424,5.367,232.028,276.805,82.157,90.549,31,57,4208.333,4211,18
key,baseline_raw,key-2026-04-02T04-22-27-991Z,key_baseline_raw_003,runs/key/raw/key-2026-04-02T04-22-27-991Z,3,1-25,true,true,1,,12.649,12647,0.739,5.57,230.63,275.871,85.206,90.62,29.357,38,4208,4208,14
key,baseline_raw,key-2026-04-02T04-23-05-047Z,key_baseline_raw_004,runs/key/raw/key-2026-04-02T04-23-05-047Z,4,1-25,true,true,1,,6.075,6074,0.872,4.293,226.469,276.145,83.463,93.642,30.429,41,4208,4208,7
key,baseline_raw,key-2026-04-02T04-23-35-756Z,key_baseline_raw_005,runs/key/raw/key-2026-04-02T04-23-35-756Z,5,1-25,true,true,1,,7.186,7185,0.684,3.629,228.83,276.785,84.593,92.61,34.222,42,4208,4208,9
key,baseline_raw,key-2026-04-02T04-24-07-599Z,key_baseline_raw_006,runs/key/raw/key-2026-04-02T04-24-07-599Z,6,1-25,true,false,2,,19.489,19488,0.588,5.893,234.66,279.785,85.452,94.882,28.762,37,4208.143,4211,21
key,baseline_raw,key-2026-04-02T04-24-51-747Z,key_baseline_raw_007,runs/key/raw/key-2026-04-02T04-24-51-747Z,7,1-25,true,false,2,,12.628,12616,1.188,5.923,231.929,279.934,84.317,93.399,31,52,4208.214,4211,14
key,baseline_raw,key-2026-04-02T04-25-28-985Z,key_baseline_raw_008,runs/key/raw/key-2026-04-02T04-25-28-985Z,8,1-25,true,true,1,,5.747,5746,1.269,5.736,228.302,278.352,84.333,89.848,28.714,31,4208.429,4211,7
key,baseline_raw,key-2026-04-02T04-25-59-439Z,key_baseline_raw_009,runs/key/raw/key-2026-04-02T04-25-59-439Z,9,1-25,true,true,1,,14.335,14323,0.528,3.543,232.124,277.676,84.149,91.072,35.5,53,4208.188,4211,16
key,baseline_raw,key-2026-04-02T04-26-38-365Z,key_baseline_raw_010,runs/key/raw/key-2026-04-02T04-26-38-365Z,10,1-25,true,false,2,,22.725,22713,0.668,6.537,232.983,276.832,84.35,90.123,31.667,44,4208,4208,24
key,baseline_raw,key-2026-04-02T04-27-25-744Z,key_baseline_raw_011,runs/key/raw/key-2026-04-02T04-27-25-744Z,11,1-25,true,false,6,,42.197,42186,0.845,4.818,239.156,281.719,86.781,96.135,27.581,39,4208.279,4211,43
key,baseline_raw,key-2026-04-02T04-28-32-594Z,key_baseline_raw_012,runs/key/raw/key-2026-04-02T04-28-32-594Z,12,1-25,true,true,1,,9.949,9934,0.851,6.579,229.127,275.297,84.964,95.119,27.545,38,4208,4208,11
key,baseline_raw,key-2026-04-02T04-29-07-089Z,key_baseline_raw_013,runs/key/raw/key-2026-04-02T04-29-07-089Z,13,1-25,true,false,2,,16.281,16268,0.856,5.399,235.277,280.07,84.73,95.313,32.611,49,4208,4208,18
key,baseline_raw,key-2026-04-02T04-29-47-889Z,key_baseline_raw_014,runs/key/raw/key-2026-04-02T04-29-47-889Z,14,1-25,true,true,1,,11.538,11537,0.664,4.594,227.317,270.18,82.541,91.026,29.077,36,4208,4208,13
key,baseline_raw,key-2026-04-02T04-30-24-037Z,key_baseline_raw_015,runs/key/raw/key-2026-04-02T04-30-24-037Z,15,1-25,true,false,2,,23.497,23496,0.575,6.048,233.426,276.051,84.736,91.493,29.4,43,4208.12,4211,25
key,baseline_raw,key-2026-04-02T04-31-11-937Z,key_baseline_raw_016,runs/key/raw/key-2026-04-02T04-31-11-937Z,16,1-25,true,true,1,,6.43,6429,0.749,4.981,226.791,274.617,83.4,92.064,29.625,38,4208,4208,8
key,baseline_raw,key-2026-04-02T04-31-43-100Z,key_baseline_raw_017,runs/key/raw/key-2026-04-02T04-31-43-100Z,17,1-25,true,false,2,,33.053,33046,0.422,4.247,234.475,276.289,85.288,92.731,29.235,43,4208.706,4211,34
key,baseline_raw,key-2026-04-02T04-32-40-789Z,key_baseline_raw_018,runs/key/raw/key-2026-04-02T04-32-40-789Z,18,1-25,true,true,1,,5.484,5483,1.035,5.164,227.455,276.477,86.813,92.771,30.429,39,4208,4208,7
key,baseline_raw,key-2026-04-02T04-33-10-840Z,key_baseline_raw_019,runs/key/raw/key-2026-04-02T04-33-10-840Z,19,1-25,true,true,1,,7.484,7483,0.645,4.54,228.91,275.941,82.932,89.722,30.444,42,4210.333,4211,9
key,baseline_raw,key-2026-04-02T04-33-42-954Z,key_baseline_raw_020,runs/key/raw/key-2026-04-02T04-33-42-954Z,20,1-25,true,false,2,,22.576,22575,0.578,3.761,233.446,274.949,84.527,94.071,29.292,44,4208,4208,24
key,baseline_raw,key-2026-04-02T04-34-29-995Z,key_baseline_raw_021,runs/key/raw/key-2026-04-02T04-34-29-995Z,21,1-25,true,true,1,,19.168,19167,0.438,4.686,231.984,275.621,83.914,92.005,30.2,47,4208,4208,20
key,baseline_raw,key-2026-04-02T04-35-13-709Z,key_baseline_raw_022,runs/key/raw/key-2026-04-02T04-35-13-709Z,22,1-25,true,false,3,,23.613,23611,0.785,4.982,237.008,277.355,85.483,91.975,29.96,41,4208.24,4211,25
key,baseline_raw,key-2026-04-02T04-36-01-789Z,key_baseline_raw_023,runs/key/raw/key-2026-04-02T04-36-01-789Z,23,1-25,true,false,2,,14.858,14856,0.965,6.055,233.547,280.637,88.941,95.96,31,47,4208,4208,16
key,baseline_raw,key-2026-04-02T04-36-41-238Z,key_baseline_raw_024,runs/key/raw/key-2026-04-02T04-36-41-238Z,24,1-25,true,true,1,,15.011,15009,0.619,6.125,231.959,278.18,83.581,93.633,31.438,52,4208,4208,16
key,baseline_raw,key-2026-04-02T04-37-20-838Z,key_baseline_raw_025,runs/key/raw/key-2026-04-02T04-37-20-838Z,25,1-25,true,true,1,,6.407,6405,0.95,3.617,227.056,275.133,84.222,93.494,30,41,4208,4208,8
key,baseline_raw,key-2026-04-02T04-37-51-960Z,key_baseline_raw_026,runs/key/raw/key-2026-04-02T04-37-51-960Z,26,26-50,true,true,1,,6.32,6319,1.14,4.866,221.333,270.391,81.086,88.735,31,41,4208,4208,8
key,baseline_raw,key-2026-04-02T04-38-22-860Z,key_baseline_raw_027,runs/key/raw/key-2026-04-02T04-38-22-860Z,27,26-50,true,false,4,,24.678,24677,0.89,4.846,236.238,273.652,86.733,95.188,28.154,44,4208,4208,26
key,baseline_raw,key-2026-04-02T04-39-11-989Z,key_baseline_raw_028,runs/key/raw/key-2026-04-02T04-39-11-989Z,28,26-50,true,true,1,,14.868,14861,0.598,3.854,233.421,277.605,83.855,90.855,29.375,40,4208,4208,16
key,baseline_raw,key-2026-04-02T04-39-51-247Z,key_baseline_raw_029,runs/key/raw/key-2026-04-02T04-39-51-247Z,29,26-50,true,true,1,,13.116,13115,0.519,5.027,231.155,275.242,82.811,92.227,30.429,45,4210.571,4211,14
key,baseline_raw,key-2026-04-02T04-40-29-089Z,key_baseline_raw_030,runs/key/raw/key-2026-04-02T04-40-29-089Z,30,26-50,true,true,1,,7.045,7037,0.989,4.058,227.529,275.234,84.094,93.79,30,39,4208,4208,8
key,baseline_raw,key-2026-04-02T04-41-00-738Z,key_baseline_raw_031,runs/key/raw/key-2026-04-02T04-41-00-738Z,31,26-50,true,false,5,,40.061,40059,0.698,5.12,239.198,275.191,87.417,94.642,30.976,49,4208.073,4211,41
key,baseline_raw,key-2026-04-02T04-42-05-336Z,key_baseline_raw_032,runs/key/raw/key-2026-04-02T04-42-05-336Z,32,26-50,true,false,3,,30.06,30059,0.616,5.322,235.656,276.926,86.621,94.07,31.581,42,4208,4208,31
key,baseline_raw,key-2026-04-02T04-43-00-044Z,key_baseline_raw_033,runs/key/raw/key-2026-04-02T04-43-00-044Z,33,26-50,true,true,1,,7.021,7020,1.194,5.177,227.535,276.484,82.566,89.49,29.375,37,4208,4208,8
key,baseline_raw,key-2026-04-02T04-43-31-686Z,key_baseline_raw_034,runs/key/raw/key-2026-04-02T04-43-31-686Z,34,26-50,true,false,4,,43.964,43963,0.648,5.477,241.158,278.902,87.132,95.997,32.067,54,4208.067,4211,45
key,baseline_raw,key-2026-04-02T04-44-40-194Z,key_baseline_raw_035,runs/key/raw/key-2026-04-02T04-44-40-194Z,35,26-50,true,false,2,,13.484,13483,1.1,4.179,232.107,275.504,84.732,89.652,29.933,37,4209,4211,15
key,baseline_raw,key-2026-04-02T04-45-18-235Z,key_baseline_raw_036,runs/key/raw/key-2026-04-02T04-45-18-235Z,36,26-50,true,false,2,,27.282,27281,0.478,4.744,236.533,278.695,84.864,93.019,29.414,42,4208,4208,29
key,baseline_raw,key-2026-04-02T04-46-10-039Z,key_baseline_raw_037,runs/key/raw/key-2026-04-02T04-46-10-039Z,37,26-50,true,false,3,,44.024,44021,0.522,5.802,237.139,275.098,84.711,93.556,28.867,45,4208.067,4211,45
key,baseline_raw,key-2026-04-02T04-47-18-744Z,key_baseline_raw_038,runs/key/raw/key-2026-04-02T04-47-18-744Z,38,26-50,true,false,2,,15.051,15050,0.773,4.758,231.441,275.273,84.574,95.283,30,45,4208.188,4211,16
key,baseline_raw,key-2026-04-02T04-47-58-389Z,key_baseline_raw_039,runs/key/raw/key-2026-04-02T04-47-58-389Z,39,26-50,true,true,1,,11.829,11828,0.611,3.21,230.47,275.77,84.255,93.716,30.077,39,4208,4208,13
key,baseline_raw,key-2026-04-02T04-48-34-889Z,key_baseline_raw_040,runs/key/raw/key-2026-04-02T04-48-34-889Z,40,26-50,true,true,1,,8.493,8492,0.78,5.029,229.413,275.973,83.841,87.629,32,53,4208.3,4211,10
key,baseline_raw,key-2026-04-02T04-49-08-038Z,key_baseline_raw_041,runs/key/raw/key-2026-04-02T04-49-08-038Z,41,26-50,true,true,1,,8.349,8348,0.823,5.793,228.433,276.898,83.55,95.305,26.5,40,4208,4208,10
key,baseline_raw,key-2026-04-02T04-49-41-110Z,key_baseline_raw_042,runs/key/raw/key-2026-04-02T04-49-41-110Z,42,26-50,true,true,1,,7.858,7857,0.741,3.435,229.809,279.031,83.525,89.889,32.222,56,4208,4208,9
key,baseline_raw,key-2026-04-02T04-50-13-589Z,key_baseline_raw_043,runs/key/raw/key-2026-04-02T04-50-13-589Z,43,26-50,true,false,2,,19.923,19922,0.82,4.246,233.544,277.977,84.322,91.609,28.381,37,4208,4208,21
key,baseline_raw,key-2026-04-02T04-50-58-189Z,key_baseline_raw_044,runs/key/raw/key-2026-04-02T04-50-58-189Z,44,26-50,true,true,1,,12.018,12017,0.779,6.033,230.657,276.672,84.452,96.314,28.923,33,4208,4208,13
key,baseline_raw,key-2026-04-02T04-51-34-886Z,key_baseline_raw_045,runs/key/raw/key-2026-04-02T04-51-34-886Z,45,26-50,true,false,3,,32.554,32552,0.7,5.972,235.908,275.516,88.43,101.244,30.471,41,4208,4208,34
key,baseline_raw,key-2026-04-02T04-52-31-941Z,key_baseline_raw_046,runs/key/raw/key-2026-04-02T04-52-31-941Z,46,26-50,true,true,1,,6.374,6373,0.792,4.632,228.681,276.684,81.903,90.817,30.5,38,4208,4208,8
key,baseline_raw,key-2026-04-02T04-53-02-989Z,key_baseline_raw_047,runs/key/raw/key-2026-04-02T04-53-02-989Z,47,26-50,true,false,2,,27.403,27402,0.58,5.836,234.205,275.188,85.168,93.851,30.724,63,4209.138,4211,29
key,baseline_raw,key-2026-04-02T04-53-55-000Z,key_baseline_raw_048,runs/key/raw/key-2026-04-02T04-53-55-000Z,48,26-50,false,false,6,,50.268,50266,0.635,4.821,242.1,281.086,86.909,97.901,29.154,43,4208.865,4211,52
key,baseline_raw,key-2026-04-02T04-54-55-686Z,key_baseline_raw_049,runs/key/raw/key-2026-04-02T04-54-55-686Z,49,26-50,true,false,2,,11.851,11850,1.108,6.489,234.046,279.563,87.736,93.257,29.154,35,4208,4208,13
key,baseline_raw,key-2026-04-02T04-55-32-190Z,key_baseline_raw_050,runs/key/raw/key-2026-04-02T04-55-32-190Z,50,26-50,true,false,3,,30.69,30689,0.717,6.674,234.889,275.918,85.957,96.043,28.75,42,4208.281,4211,32
key,baseline_raw,key-2026-04-02T04-56-27-489Z,key_baseline_raw_051,runs/key/raw/key-2026-04-02T04-56-27-489Z,51,51-75,true,false,3,,27.894,27892,0.895,7.013,234.108,276.254,85.824,95.021,28.69,42,4208.31,4211,29
key,baseline_raw,key-2026-04-02T04-57-20-041Z,key_baseline_raw_052,runs/key/raw/key-2026-04-02T04-57-20-041Z,52,51-75,true,false,4,,44.771,44770,0.613,5.541,237.061,275.754,84.57,93.22,28.5,44,4209.239,4211,46
key,baseline_raw,key-2026-04-02T04-58-29-436Z,key_baseline_raw_053,runs/key/raw/key-2026-04-02T04-58-29-436Z,53,51-75,true,false,3,,42.221,42220,0.5,6.086,237.123,276.988,83.718,95.701,28.721,47,4208,4208,43
key,baseline_raw,key-2026-04-02T04-59-36-337Z,key_baseline_raw_054,runs/key/raw/key-2026-04-02T04-59-36-337Z,54,51-75,true,true,1,,11.409,11408,0.701,5.41,229.373,276.332,84.891,91.271,27.923,40,4208,4208,13
key,baseline_raw,key-2026-04-02T05-00-12-234Z,key_baseline_raw_055,runs/key/raw/key-2026-04-02T05-00-12-234Z,55,51-75,true,false,2,,45.271,45270,0.314,4.775,234.959,277.43,84.916,92.112,27.894,53,4217.83,4219,47
key,baseline_raw,key-2026-04-02T05-01-22-104Z,key_baseline_raw_056,runs/key/raw/key-2026-04-02T05-01-22-104Z,56,51-75,true,true,1,,7.512,7511,0.734,3.304,227.703,270.809,81.192,87.118,29.778,36,4208.667,4211,9
key,baseline_raw,key-2026-04-02T05-01-54-313Z,key_baseline_raw_057,runs/key/raw/key-2026-04-02T05-01-54-313Z,57,51-75,true,true,1,,17.761,17760,0.489,4.394,232.784,277.836,85.065,93.56,29.158,34,4208,4208,19
key,baseline_raw,key-2026-04-02T05-02-36-706Z,key_baseline_raw_058,runs/key/raw/key-2026-04-02T05-02-36-706Z,58,51-75,true,true,1,,7.974,7973,0.737,4.735,226.752,274.77,82.503,94.909,31.667,49,4208,4208,9
key,baseline_raw,key-2026-04-02T05-03-09-389Z,key_baseline_raw_059,runs/key/raw/key-2026-04-02T05-03-09-389Z,59,51-75,true,true,1,,12.002,12001,0.768,4.473,230.198,276.094,84.973,94.805,31.077,39,4208.231,4211,13
key,baseline_raw,key-2026-04-02T05-03-46-095Z,key_baseline_raw_060,runs/key/raw/key-2026-04-02T05-03-46-095Z,60,51-75,true,true,1,,9.442,9441,0.688,5.227,228.658,275.184,84.077,94.722,29.273,41,4210.455,4211,11
key,baseline_raw,key-2026-04-02T05-04-20-243Z,key_baseline_raw_061,runs/key/raw/key-2026-04-02T05-04-20-243Z,61,51-75,true,true,1,,5.401,5400,1.141,4.503,227.004,275.715,82.649,93.465,30.286,44,4208,4208,7
key,baseline_raw,key-2026-04-02T05-04-50-291Z,key_baseline_raw_062,runs/key/raw/key-2026-04-02T05-04-50-291Z,62,51-75,true,false,2,,10.765,10764,1.366,6.42,232.671,278.898,86.7,95.619,31.083,47,4208.5,4211,12
key,baseline_raw,key-2026-04-02T05-05-25-738Z,key_baseline_raw_063,runs/key/raw/key-2026-04-02T05-05-25-738Z,63,51-75,true,true,1,,8.673,8672,1.067,5.492,227.606,273.566,86.299,95.834,30.3,40,4208.3,4211,10
key,baseline_raw,key-2026-04-02T05-05-58-938Z,key_baseline_raw_064,runs/key/raw/key-2026-04-02T05-05-58-938Z,64,51-75,true,true,1,,5.366,5365,0.814,4.246,227.585,276.875,81.488,91.858,35.714,39,4208,4208,7
key,baseline_raw,key-2026-04-02T05-06-28-941Z,key_baseline_raw_065,runs/key/raw/key-2026-04-02T05-06-28-941Z,65,51-75,true,true,1,,8.908,8907,0.716,4.798,228.821,275.566,83.61,93.441,29.5,35,4208,4208,10
key,baseline_raw,key-2026-04-02T05-07-02-540Z,key_baseline_raw_066,runs/key/raw/key-2026-04-02T05-07-02-540Z,66,51-75,true,true,1,,12.336,12335,0.688,5.588,230.57,275.586,83.346,93.494,33.5,41,4208,4208,14
key,baseline_raw,key-2026-04-02T05-07-39-572Z,key_baseline_raw_067,runs/key/raw/key-2026-04-02T05-07-39-572Z,67,51-75,true,false,2,,23.216,23215,0.587,4.534,234.175,276.551,85.188,92.535,27.56,43,4209,4209,25
key,baseline_raw,key-2026-04-02T05-08-27-451Z,key_baseline_raw_068,runs/key/raw/key-2026-04-02T05-08-27-451Z,68,51-75,true,true,1,,7.003,7002,1.093,5.418,227.591,275.543,83.237,91.012,30,36,4210.5,4211,8
key,baseline_raw,key-2026-04-02T05-08-59-141Z,key_baseline_raw_069,runs/key/raw/key-2026-04-02T05-08-59-141Z,69,51-75,true,true,1,,13.47,13469,0.521,5.865,231.827,276.715,84.379,94.958,29.867,37,4209,4209,15
key,baseline_raw,key-2026-04-02T05-09-37-187Z,key_baseline_raw_070,runs/key/raw/key-2026-04-02T05-09-37-187Z,70,51-75,true,true,1,,5.43,5429,1.167,5.226,227.957,276.652,83.208,89.385,32,41,4209.286,4211,7
key,baseline_raw,key-2026-04-02T05-10-07-240Z,key_baseline_raw_071,runs/key/raw/key-2026-04-02T05-10-07-240Z,71,51-75,true,true,1,,10.737,10735,0.475,4.051,228.793,274.723,82.937,90.855,31.417,48,4209,4209,12
key,baseline_raw,key-2026-04-02T05-10-42-743Z,key_baseline_raw_072,runs/key/raw/key-2026-04-02T05-10-42-743Z,72,51-75,true,false,3,,21.274,21273,0.823,5.89,235.219,278.227,86.374,91.797,29.13,48,4209.348,4211,23
key,baseline_raw,key-2026-04-02T05-11-28-688Z,key_baseline_raw_073,runs/key/raw/key-2026-04-02T05-11-28-688Z,73,51-75,true,true,1,,6.22,6219,1.033,5.6,227.767,277.91,85.596,91.08,29.875,37,4210.5,4211,8
key,baseline_raw,key-2026-04-02T05-11-59-516Z,key_baseline_raw_074,runs/key/raw/key-2026-04-02T05-11-59-516Z,74,51-75,true,true,1,,15.717,15715,0.465,5.029,232.161,278.145,82.832,93.659,29.471,40,4209,4209,17
key,baseline_raw,key-2026-04-02T05-12-39-682Z,key_baseline_raw_075,runs/key/raw/key-2026-04-02T05-12-39-682Z,75,51-75,true,false,2,,20.636,20636,0.647,5.427,235.556,277.992,83.987,91.953,30.045,45,4209,4209,22
key,baseline_raw,key-2026-04-02T05-13-24-935Z,key_baseline_raw_076,runs/key/raw/key-2026-04-02T05-13-24-935Z,76,76-100,true,true,1,,6.079,6078,1.173,5.422,229.231,279.961,85.106,96.047,29.286,33,4209,4209,7
key,baseline_raw,key-2026-04-02T05-13-55-688Z,key_baseline_raw_077,runs/key/raw/key-2026-04-02T05-13-55-688Z,77,76-100,true,false,5,,47.55,47549,0.596,6.002,237.163,276.141,85.887,94.591,29.49,45,4209.041,4211,49
key,baseline_raw,key-2026-04-02T05-15-07-889Z,key_baseline_raw_078,runs/key/raw/key-2026-04-02T05-15-07-889Z,78,76-100,true,false,2,,20.122,20121,0.726,6.28,235.818,280.586,86.818,98.497,29.143,38,4210.429,4211,21
key,baseline_raw,key-2026-04-02T05-15-52-590Z,key_baseline_raw_079,runs/key/raw/key-2026-04-02T05-15-52-590Z,79,76-100,true,false,2,,11.232,11230,1.025,5.976,232.222,278.805,87.473,95.134,29.308,46,4209.308,4211,13
key,baseline_raw,key-2026-04-02T05-16-28-367Z,key_baseline_raw_080,runs/key/raw/key-2026-04-02T05-16-28-367Z,80,76-100,true,true,1,,13.775,13773,0.579,5.809,227.711,269.5,83.225,92.781,29.8,34,4209.133,4211,15
key,baseline_raw,key-2026-04-02T05-17-06-792Z,key_baseline_raw_081,runs/key/raw/key-2026-04-02T05-17-06-792Z,81,76-100,true,true,1,,13.773,13762,0.598,4.755,230.64,275.719,85.85,95.315,29.8,43,4209,4209,15
key,baseline_raw,key-2026-04-02T05-17-44-942Z,key_baseline_raw_082,runs/key/raw/key-2026-04-02T05-17-44-942Z,82,76-100,true,false,2,,28.155,28154,0.419,4.536,235.068,277.801,85.482,94.761,29.276,47,4209,4209,29
key,baseline_raw,key-2026-04-02T05-18-37-798Z,key_baseline_raw_083,runs/key/raw/key-2026-04-02T05-18-37-798Z,83,76-100,true,true,1,,12.39,12389,0.684,6.945,231.35,276.117,82.983,90.434,30,37,4209,4209,14
key,baseline_raw,key-2026-04-02T05-19-14-787Z,key_baseline_raw_084,runs/key/raw/key-2026-04-02T05-19-14-787Z,84,76-100,true,true,1,,5.706,5702,1.039,4.087,227.059,276.25,84.489,92.106,29.857,35,4209,4209,7
key,baseline_raw,key-2026-04-02T05-19-45-128Z,key_baseline_raw_085,runs/key/raw/key-2026-04-02T05-19-45-128Z,85,76-100,true,false,3,,26.215,26214,0.671,4.545,237.517,277.582,87.823,94.912,28.321,32,4209,4209,28
key,baseline_raw,key-2026-04-02T05-20-35-940Z,key_baseline_raw_086,runs/key/raw/key-2026-04-02T05-20-35-940Z,86,76-100,true,false,4,,39.961,39960,0.599,5.201,240.179,280.891,86.598,96.205,31.146,47,4209,4209,41
key,baseline_raw,key-2026-04-02T05-21-40-516Z,key_baseline_raw_087,runs/key/raw/key-2026-04-02T05-21-40-516Z,87,76-100,true,false,2,,27.874,27873,0.456,5.237,234.782,276.32,84.898,92.81,29.897,45,4209.69,4211,29
key,baseline_raw,key-2026-04-02T05-22-32-989Z,key_baseline_raw_088,runs/key/raw/key-2026-04-02T05-22-32-989Z,88,76-100,true,true,1,,8.311,8310,0.691,4.35,228.937,276.559,84.805,93.984,25,42,4209,4209,10
key,baseline_raw,key-2026-04-02T05-23-05-888Z,key_baseline_raw_089,runs/key/raw/key-2026-04-02T05-23-05-888Z,89,76-100,true,true,1,,7.237,7236,0.942,5.468,228.296,276.527,84.064,94.306,28.444,31,4209,4209,9
key,baseline_raw,key-2026-04-02T05-23-37-633Z,key_baseline_raw_090,runs/key/raw/key-2026-04-02T05-23-37-633Z,90,76-100,true,true,1,,5.985,5984,1.106,5.617,226.999,275.676,80.859,92.377,33.143,44,4209,4209,7
key,baseline_raw,key-2026-04-02T05-24-08-186Z,key_baseline_raw_091,runs/key/raw/key-2026-04-02T05-24-08-186Z,91,76-100,true,true,1,,12.777,12776,0.563,5.665,230.482,275.652,83.571,92.583,28.357,37,4209.143,4211,14
key,baseline_raw,key-2026-04-02T05-24-45-446Z,key_baseline_raw_092,runs/key/raw/key-2026-04-02T05-24-45-446Z,92,76-100,true,false,2,,17.471,17470,0.745,5.613,231.653,276.473,83.222,93.628,27.895,43,4209.211,4211,19
key,baseline_raw,key-2026-04-02T05-25-27-370Z,key_baseline_raw_093,runs/key/raw/key-2026-04-02T05-25-27-370Z,93,76-100,true,false,2,,20.783,20782,0.604,4.089,233.851,276.195,84.215,91.428,29.227,39,4209,4209,22
key,baseline_raw,key-2026-04-02T05-26-12-792Z,key_baseline_raw_094,runs/key/raw/key-2026-04-02T05-26-12-792Z,94,76-100,true,true,1,,8.032,8030,0.843,4.539,228.294,275.523,82.196,92.931,32.444,38,4210.556,4211,9
key,baseline_raw,key-2026-04-02T05-26-45-338Z,key_baseline_raw_095,runs/key/raw/key-2026-04-02T05-26-45-338Z,95,76-100,true,true,1,,13.013,13012,0.569,4.585,232.984,278.145,84.906,94.51,29.643,46,4209,4209,14
key,baseline_raw,key-2026-04-02T05-27-22-987Z,key_baseline_raw_096,runs/key/raw/key-2026-04-02T05-27-22-987Z,96,76-100,true,true,1,,15.722,15721,0.495,5.519,231.715,276.492,85.836,95.057,29.235,46,4209,4209,17
key,baseline_raw,key-2026-04-02T05-28-03-439Z,key_baseline_raw_097,runs/key/raw/key-2026-04-02T05-28-03-439Z,97,76-100,true,true,1,,6.984,6983,1.167,5.675,228.314,278.301,83.499,90.964,30.25,41,4209.25,4211,8
key,baseline_raw,key-2026-04-02T05-28-35-089Z,key_baseline_raw_098,runs/key/raw/key-2026-04-02T05-28-35-089Z,98,76-100,true,false,2,,14.043,14042,0.924,5.409,229.809,273.699,84.575,94.471,29.333,40,4209,4209,15
key,baseline_raw,key-2026-04-02T05-29-13-699Z,key_baseline_raw_099,runs/key/raw/key-2026-04-02T05-29-13-699Z,99,76-100,true,true,1,,8.019,8018,0.817,5.616,228.072,274.484,84.686,93.037,29.333,41,4209,4209,9
key,baseline_raw,key-2026-04-02T05-29-46-191Z,key_baseline_raw_100,runs/key/raw/key-2026-04-02T05-29-46-191Z,100,76-100,true,false,2,,10.883,10882,1.13,5.43,231.806,277.895,84.243,92.745,31,45,4209,4209,12
key,baseline_raw,key-2026-04-02T05-30-21-489Z,key_baseline_raw_101,runs/key/raw/key-2026-04-02T05-30-21-489Z,101,101-125,true,true,1,,7.074,7073,0.833,4.632,227.361,275.883,84.856,93.312,29.75,39,4209,4209,8
key,baseline_raw,key-2026-04-02T05-30-53-044Z,key_baseline_raw_102,runs/key/raw/key-2026-04-02T05-30-53-044Z,102,101-125,true,true,1,,8.315,8314,0.703,4.927,229.351,277.227,83.512,92.694,29.8,34,4209.2,4211,10
key,baseline_raw,key-2026-04-02T05-31-26-001Z,key_baseline_raw_103,runs/key/raw/key-2026-04-02T05-31-26-001Z,103,101-125,true,false,2,,14.22,14220,0.794,5.288,232.246,278.828,85.829,94.04,30.067,47,4209.133,4211,15
key,baseline_raw,key-2026-04-02T05-32-04-739Z,key_baseline_raw_104,runs/key/raw/key-2026-04-02T05-32-04-739Z,104,101-125,true,false,2,,12.682,12682,0.982,4.692,232.365,276.18,85.5,92.34,30.571,43,4209.429,4211,14
key,baseline_raw,key-2026-04-02T05-32-42-087Z,key_baseline_raw_105,runs/key/raw/key-2026-04-02T05-32-42-087Z,105,101-125,true,true,1,,6.372,6371,1.033,3.87,229.28,278.055,84.444,93.861,40.375,62,4209,4209,8
key,baseline_raw,key-2026-04-02T05-33-12-887Z,key_baseline_raw_106,runs/key/raw/key-2026-04-02T05-33-12-887Z,106,101-125,true,false,2,,17.301,17294,0.749,4.814,228.634,278.832,85.232,93.745,29.684,40,4209.421,4211,19
key,baseline_raw,key-2026-04-02T05-33-54-741Z,key_baseline_raw_107,runs/key/raw/key-2026-04-02T05-33-54-741Z,107,101-125,true,true,1,,5.626,5618,0.92,5.175,227.584,276.09,84.701,92.745,31.857,39,4209,4209,7
key,baseline_raw,key-2026-04-02T05-34-24-836Z,key_baseline_raw_108,runs/key/raw/key-2026-04-02T05-34-24-836Z,108,101-125,true,true,1,,17.06,17059,0.455,4.881,232.553,275.891,83.864,90.072,29.778,38,4209,4209,18
key,baseline_raw,key-2026-04-02T05-35-06-591Z,key_baseline_raw_109,runs/key/raw/key-2026-04-02T05-35-06-591Z,109,101-125,true,false,2,,12.473,12466,0.935,3.256,231.07,275.586,85.758,95.816,31.429,39,4209.286,4211,14
key,baseline_raw,key-2026-04-02T05-35-43-590Z,key_baseline_raw_110,runs/key/raw/key-2026-04-02T05-35-43-590Z,110,101-125,true,true,1,,15.354,15353,0.559,5.169,232.473,279.117,83.756,93.242,29.941,44,4209,4209,17
